title,tags,source,created
日志里的幽灵：AI 辅助异常日志识别,clippings | AI-test | todo,https://mp.weixin.qq.com/s/YebQDIeoWFAhUTmFN6aonw,2026-07-18
意图识别：从关键词匹配到语义路由,clippings | agent-test | todo | 意图识别,https://mp.weixin.qq.com/s/StHixxSDs3_FuRQB2ao9Gg,2026-07-18
开源的 Codex 一键换肤 App 来了！跨平台，内置多个主题，简单易用！,clippings | codex,https://mp.weixin.qq.com/s/Bg4JAuBsfyjaDdvydBVRWA,2026-07-18
分享几个直接解决测试痛点的Skill,clippings | AI-test | skill | todo,https://mp.weixin.qq.com/s/yHn3xBaUqqlwvGx8If_MSQ,2026-07-18
从聊天框到真实工作，AI&Skills已是必选项,clippings | skill,https://mp.weixin.qq.com/s/r7WIlc5roeFERodZQtDkLA,2026-07-18
【AI单元测试系列】6 家大厂单元测试方案全解：从工程化到 AI Agent 的演进,clippings | agent-test | code-reivew,https://mp.weixin.qq.com/s/GWfvqvQFxzsCkztzsyP73A,2026-07-18
to-prd：把聊天记录整理成需求文档,clippings | prd | skill,https://mp.weixin.qq.com/s/OxbvvTEHrGvVPqfqYeCwfQ,2026-07-18
"henry56714/apk_auto_test: Automated Android APK performance & stability testing via adb — AI-ready reports, no root required",clippings | github | AI-test | android | 性能,https://github.com/henry56714/apk_auto_test/blob/main/README.zh.md,2026-07-18
UI 自动化自愈 Agent：从定位修复到根因自治,clippings | AI-test | UI-test | todo,https://mp.weixin.qq.com/s/BVbsxveUCf7udE_8DvmRoA,2026-07-18
Codex 配置完全指南（2026 最新版）：配置、个性化、插件、钩子、定时任务,clippings | codex,https://mp.weixin.qq.com/s/tWRLhZEbfOTlfxB--q82Dg,2026-07-18
AI Agent 第四期：AI Agent赋能车机测试：技术纵深与工程落地难点,clippings | AI-test | agent-test,https://mp.weixin.qq.com/s/bEp0L-Mw_YKT2BTBY2V47A,2026-07-18
自动化代码审查系统实践,clippings | code-review | AI-test,https://mp.weixin.qq.com/s/NH8A7sewiU9-ormQ4gDjdA,2026-07-17
Anthropic 怎么评估 AI Agent：从术语体系到落地路线图,clippings | agent-test,https://mp.weixin.qq.com/s/u__MBbbn-BTS6WMkOxoacw,2026-07-16
AI产品经理工作流08：我怎么用AI做埋点设计，避免上线后看不懂数据,clippings | prd | skill,https://mp.weixin.qq.com/s/2xcGc5JTQGX8YUYmxJ2MNw,2026-07-16
链式编排 vs Skills 集编排：多 Agent 编排选型指南,clippings | agent-test | skill,https://mp.weixin.qq.com/s/HJul5bKCOIcBTbTsarfDYg,2026-07-15
过去三个月对我帮助最大的一个 Skill 之一：grill-me,clippings | skill | grill,https://mp.weixin.qq.com/s/VfQ24qUIuywP3XcM8X58Gw,2026-07-15
让 AI 自己测 App：Revyl CLI 把移动端测试接进 Agent 工作流,clippings | AI-test | UI-test,https://mp.weixin.qq.com/s/vtfHlsecw2WWAuKtI0-oxg,2026-07-15
测试闭环：如何让 Agent 验证自己改对了？,clippings | agent-test,https://mp.weixin.qq.com/s/A-qn4HQSIseUBazxrxbMjw,2026-07-15
多轮对话与上下文窗口管理,clippings | agent-test | context,https://mp.weixin.qq.com/s/Qd3c27f4SL-wnhAJ53assQ,2026-07-15
从零设计一个准生产级 LLM Agent：可靠性、上下文与恢复机制,clippings | agent-test | AI-code | llm-agent,https://mp.weixin.qq.com/s/UTEdhrkV3G3Ycfrg0Jng_A,2026-07-15
从Prompt到Skill：测试效率翻倍的关键一步,clippings | AI-test | skill,https://mp.weixin.qq.com/s/-azB4gtVY47GG9-fjS1T4g,2026-07-15
【AI 研发实战】AI 时代的端到端测试:让 Agent 替你点完整条用户旅程,clippings | agent-test,https://mp.weixin.qq.com/s/tDIwzJUH7lsXKOmTrm3RFA,2026-07-15
Agent评估基准-τ-bench-SWE-bench与轨迹评估,clippings | agent-test | todo,https://mp.weixin.qq.com/s/Vjaqr_GcENuvf9eVBrJ-eQ,2026-07-15
Agent 评测别急着造平台，第一版我只建议这 3 个工具,clippings | agent-test,https://mp.weixin.qq.com/s/FyGXB4L-rPX9ngFe32UMAg,2026-07-15
AI编程效率翻倍指南：10个实用技巧,clippings | AI-test | AI-code,https://mp.weixin.qq.com/s/hNBHDicB_CWTTufuc9KHnA,2026-07-15
AI性能与压力测试全维度专业详解,clippings | AI-test | locust,https://mp.weixin.qq.com/s/ZNj2G9ZFU_EtkeK0FLUtsA,2026-07-15
AI产品经理工作流04：需求评审前，我会先让AI当一次最难缠的研发,clippings | skill | prd,https://mp.weixin.qq.com/s/UlZKVsltWKcgxDP0eu1U8g,2026-07-15
AI产品经理工作流01：收到一个需求后，我现在会先让AI跑完这套分析流程,clippings | prd | skill,https://mp.weixin.qq.com/s/cKW9DbaqiFghp3e-Fi5SEA,2026-07-15
AI Agent 代码记忆方案对比：CodeGraph、Serena、RepoMap 与 AGENTS.md,clippings | agent-test,https://mp.weixin.qq.com/s/H2Xg-q9CNOgmg28Ycvw9wg,2026-07-15
AI Agent Loop 工程实践（2）—— 50 行代码实现一个能跑的 Agent Loop,clippings | loop | agent-test | harness,https://mp.weixin.qq.com/s/_pU_LtmqSotCE5P3a3aiuA,2026-07-15
3个最实用的代码审查Skill，第1个直接替代人工Code Review,clippings | AI-code | skill,https://mp.weixin.qq.com/s/F_IcJ8Le-dL8-e3n0BjEVg,2026-07-15
3.3k Stars，Appium 脚本还没写，AI Agent 已经能自己操作 Android,clippings | AI-test | UI-test,https://mp.weixin.qq.com/s/qnMl0OqjV0EHRPBPEPu6lQ,2026-07-15
11.5K Star，16 个 AI Agent 塞进一个终端，谁卡住了看一眼就知道,clippings | github | cli | 终端,https://mp.weixin.qq.com/s/F9_wBy88xP054oHFfC-7JA,2026-07-15
面向生产的 Agent 工作流：编排、重试、补偿与观测,clippings | agent-test,https://mp.weixin.qq.com/s/LTsVWHQsiIjZBd_w9W1XCw,2026-07-14
多轮对话 Agent 怎么测？确定性与不确定性分离的四层测试金字塔,clippings | agent-test | todo,https://mp.weixin.qq.com/s/uYEnOAOk0mfWC1bi_mBTIg,2026-07-14
一天一个 Skill——一句话生成后端骨架 Java/Python/Nodejs/Go  + MySQL/MongoDB/PostgreSQL,clippings | skill | AI-code,https://mp.weixin.qq.com/s/UuiXwmg2fXeWbTXruHFHOQ?poc_token=HIOSVWqj3aQtAMua3Zg0JMzoxld4U0o0vCdOYdLx,2026-07-14
gzh-design-skill：专为 AI Agent 打造的公众号排版技能！Markdown一键变精致 HTML，6 套主题任选！,clippings | skill | html | github,https://mp.weixin.qq.com/s/FYOMmtcgWpCi1RNeV3DQ3Q,2026-07-14
LangGraph 上生产实战：Langfuse 可观测性与 Studio 可视化调试怎么配合,clippings | agent-test | langfuse,https://mp.weixin.qq.com/s/ugxLkYfKpqN5UiKc2IgLBg,2026-07-14
LangGraph DeepAgent 实战：长任务的规划、文件工作区与子代理委派,clippings | agent-test,https://mp.weixin.qq.com/s/VMZosQxkrk_rs_-cHBetYw,2026-07-14
AI Agent 可观测性：如何记录推理、工具调用、失败与成本,clippings | agent-test | langfuse,https://mp.weixin.qq.com/s/ddyhoklrgzojRZc6JvQTVw,2026-07-14
30秒装上、6步管住AI：手把手用mattpocock/skills  跑通真实工程流,clippings | skill | AI-code,https://mp.weixin.qq.com/s/SyyVgb5FNCTOzPzv0196ww,2026-07-14
验证层设计：沙箱隔离、结果验证与自动化 Eval,clippings | agent-test,https://mp.weixin.qq.com/s/cwRqckH8avXctbROj5cf6w,2026-07-13
需求自动化Skill设计,clippings | prd | skill,https://mp.weixin.qq.com/s/Sd0ggtC99DyF0HMTFqmJ7g,2026-07-13
采用 OpenAI Agents SDK 之前，先写运行契约,clippings | agent-test,https://mp.weixin.qq.com/s/L0oE04Uu5mXBAVDrzHtvew,2026-07-13
让 AI Agent 系统自己发现 bug、自己提修复 PR：自我进化的 Harness,clippings | agent-test | harness,https://mp.weixin.qq.com/s/XlnoRIEivGJzf-BOiXZDbQ,2026-07-13
测试用例写得越多，线上Bug不减反增？这个Skill 彻底解决漏测盲区,clippings | AI-test | bug | test-case,https://mp.weixin.qq.com/s/_6Y2KXZXvwD5Qto_S0Pwyg,2026-07-13
大模型测试技术全景总结：分类、指标、实现与生产实践,clippings | agent-test | AI-test,https://mp.weixin.qq.com/s/_P1Ry6w3tSe9ES_knD6kbQ,2026-07-13
大模型时代的“白嫖”新姿势：codex额度不够用？用 CodexPro 彻底榨干你的 ChatGPT 网页端,clippings | codex,https://mp.weixin.qq.com/s/-0IazOpRFqRG1U8fJkKgzw,2026-07-13
别等 Agent 上线后补评估：先用 DeepEval 写失败样本,clippings | agent-test,https://mp.weixin.qq.com/s/B8XhH-2YqrGlWeDAINzaow,2026-07-13
从“影响面分析”到“修复可信度审查”：AI 如何辅助判断 Bug 是否真的修好,clippings | AI-test | bug,https://mp.weixin.qq.com/s/WcOmrcirE4tCv5uL8nP0Hg,2026-07-13
万字 Harness 白皮书：把 Agent 从 Demo 推进到生产，必须补齐的 6 层架构,clippings | agent-test,https://mp.weixin.qq.com/s/2Y2UplcrqQVUGTXNP6SZaQ,2026-07-13
【实操】 Opencode + Oh-My-OpenAgent（OmO）使用教程，装备一支 AI 团队，效率直接翻倍,clippings | opencode,https://mp.weixin.qq.com/s/YvPnp-jAb4LINiUGgR3K-A,2026-07-13
"shanggqm/codexU: macOS desktop widget for OpenAI Codex usage, quota tracking, token usage, and today task board",clippings | codex | github,https://github.com/shanggqm/codexU,2026-07-13
liangdabiao/liurun-bookwriter-skills: 蒸馏skill : 基于刘润28 年商业写作经验的完整复刻。基于其《我这28年的写作心法》提炼的 8 大心法、3 种结构、SCQA 逻辑势能、5商派 SCA++ 模板、7 种 callout，专为商业长文创作设计。你让它随便写任何 东西的 商业评论，都没有问题，都有意思，有洞见。,clippings | skill | github,https://github.com/liangdabiao/liurun-bookwriter-skills,2026-07-13
Transfer 实战：别再一股脑把代码全丢给 AI 了,clippings | AI-code,https://mp.weixin.qq.com/s/WpMijeG3-ar-2hbqtDn2Yw,2026-07-13
Skills 目录结构：SDLC 全流程覆盖指南,clippings | skill,https://mp.weixin.qq.com/s/CSahWzAu--FkfIwNBck8qQ,2026-07-13
RMUX：One Is All —— 终端复用器的下一次进化,clippings | github | AI-tool,https://mp.weixin.qq.com/s/pBvufSmQJYI4ATC6GXdVvg,2026-07-13
OpenCode自动化工作流实战：让AI帮你干完整个项目,clippings | opencode,https://mp.weixin.qq.com/s/GJGHFxnPzeu2A7ikPNbDlg,2026-07-13
OpenCode 进阶：别再重复造轮子了，用 Skill 打造你的专属 AI 编程助手,clippings | opencode,https://mp.weixin.qq.com/s/yW4ZJ7lmFBepnzsqGQ0Vcg,2026-07-13
OpenCode 又一个神级项目开源：models.dev，5k Star的模型信息统一库,clippings | opencode,https://mp.weixin.qq.com/s/A622aHTCBJYyRXs9mgDWPw,2026-07-13
MattPocock Skills：给真实工程师的 AI Agent 工作流,clippings | AI-code | skill,https://mp.weixin.qq.com/s/IVWcktVvwOqiPJwzLgJSNA,2026-07-13
LLM-as-a-Judge：如何构建真正有效的评估器,clippings | agent-test,https://mp.weixin.qq.com/s/D2B8_XMifxlYZdP-iYDjeA,2026-07-13
Day50:Agent测试到底怎么测？手写ReAct循环+工具调用链验证+决策路径断言，一套全跑通,clippings | agent-test,https://mp.weixin.qq.com/s/XTA2H6ACl461qk4fU4vGAQ,2026-07-13
"Codex Hygiene：给 Codex Desktop 做一次""体检""，省下大把 Token!",clippings | codex,https://mp.weixin.qq.com/s/YK7zO0yRNtonDab08uv5Kg,2026-07-13
Agentforce Testing API 开发者指南 | Salesforce CRM 中文站,clippings | agent-test,https://www.salesforcecrm.cn/article/agentforce/agentforce-testing-api-guide.html,2026-07-13
Agent 可观测与质量评测体系：从数据采集到数据飞轮的完整实践,clippings | agent-test,https://mp.weixin.qq.com/s/RvdRQe_5O2ZpW8YmZaOe4w,2026-07-13
AI智能体测试实战：当Agent开始自主决策，我们怎么测？,clippings | agent-test,https://mp.weixin.qq.com/s/4XKv9TtxCdQZWuVbrpH0TA,2026-07-13
AI 测试常用提示词,clippings | AI-test | skill,https://mp.weixin.qq.com/s/aO-5EDu0Wg6PbuIp5pXgqA,2026-07-13
AI 接手一个项目之前，先给它一张可验证的上下文包,clippings | AI-code | github | skill,https://mp.weixin.qq.com/s/5i1AAQ7zjOc0gkeIJqlccg,2026-07-13
AI 接手 repo 前，我先让它回答这 7 个问题,clippings | skill | AI-code | github,https://mp.weixin.qq.com/s/4qSo6IZBX48NzbMbtmcDEg,2026-07-13
AI Agent评测体系：四层质量评估框架,clippings | agent-test,https://mp.weixin.qq.com/s/2aYxkiWa89pr9lcSwgKbpw,2026-07-13
AI Agent 性能评估：指标、基准与方法论,clippings | agent-test,https://mp.weixin.qq.com/s/wO0jLaj92OCbbQ_Tr65yng,2026-07-13
5个最好用的OpenCode Skills推荐，最后一个太实用了,clippings | opencode,https://mp.weixin.qq.com/s/Ba0Yz4_2a3zMYO0LFw6AKw,2026-07-13
2026 年五大 Agent 可观测性工具,clippings | agent-test,https://mp.weixin.qq.com/s/SIw_uw0raK2dhy0wIzzp4w,2026-07-13
1c7/chinese-independent-developer: 👩🏿‍💻👨🏾‍💻👩🏼‍💻👨🏽‍💻👩🏻‍💻中国独立开发者项目列表 -- 分享大家都在做什么,clippings | github,https://github.com/1c7/chinese-independent-developer,2026-07-13
19个AI测试平台必装的Tool Calling，测试人建议收藏！,clippings | agent-test,https://mp.weixin.qq.com/s/PR47uSr9yuz7JOf9CwDgJQ,2026-07-13
还只用Superpowers吗？别错过这个黑马项目！融合了Karpathy思想的团队级Agent Harness框架，一文拆解Trellis到底强在哪,clippings | AI-code | codex | openspec,https://mp.weixin.qq.com/s/qG7SYIc2IQ2UbhUub2Hwcg,2026-07-09
被AI严刑拷问，但我居然莫名爽感？是时候替换Superpowers了，因为我终于找到Claude Code最佳实践工作流，准确无误Vibe Coding方案,clippings | skill | grill | codex,https://mp.weixin.qq.com/s/ZLRFqsU23WElKGB6FlOfxQ,2026-07-09
完整实战：从零迭代一个数据分析 Skill,clippings | skill | 数据分析 | todo,https://mp.weixin.qq.com/s/QfCv45ec9jC8oZ9g7aL04A,2026-07-09
公众号运营者的救命稻草：一句话就能生成完整推文的GitHub开源神器来了！,clippings | github | 公众号,https://mp.weixin.qq.com/s/qqD7qBa7mh4uoYCJ3t7rBg,2026-07-09
全面思考 Skill,clippings | skill,https://mp.weixin.qq.com/s/2_IY-dhDFaO9Fz2ND1Tb-A,2026-07-09
Oh-My-OpenCode上手指南：从Build/Plan到Agent工作流,clippings | opencode,https://mp.weixin.qq.com/s/IJW3SwDThm9Q937EOu9CVA,2026-07-09
AI辅助下的需求探索-完整提示词,clippings | skill | prd,https://mp.weixin.qq.com/s/TzcxN9L8cMCk-dLgmDzkYA,2026-07-09
AI 应用测试的工程化突围：Evaluation-Driven Development 如何成为 LLM 交付的新基线,clippings | agent-test,https://mp.weixin.qq.com/s/jA3EOTixCzGyWSgyvyZVvQ,2026-07-09
AI Agent 上线监控体系怎么搭,clippings | agent-test | todo,https://mp.weixin.qq.com/s/acgd3mHzG8yAalbglD7jYA,2026-07-09
5个最好用的OpenCode Skills推荐，最后一个太实用了,clippings | opencode,https://mp.weixin.qq.com/s/Ba0Yz4_2a3zMYO0LFw6AKw,2026-07-09
精华：去哪儿网AI Coding研发平台实践，值得读三遍的样本,clippings | AI-code,https://mp.weixin.qq.com/s/Ug_fMuGkQmM4tECUbpfXOg,2026-07-08
第15篇：Harness Engineering 实践指南——从零到生产的完整路线图,clippings | harness | agent-test,https://mp.weixin.qq.com/s/5GmESz1z9MCRp0KzoYUOSw,2026-07-08
测试工程师五大维度能力提升框架,clippings | AI-test | todo,https://mp.weixin.qq.com/s/Pxh4q5vI6IEWl5LZ154JeA,2026-07-08
我是怎么把“拆测试点”这件事，做成一个可复用 Skill 的,clippings | skill | case | todo | AI-test,https://mp.weixin.qq.com/s/64RRlvig3KzqWvYNG5psDQ,2026-07-08
我把斯坦福最火的一门课，做成了Prompt来帮我设计人生。,clippings | AI-认知,https://mp.weixin.qq.com/s/VDlBdkspV0SQNFJYLxOogQ,2026-07-08
开源一个非常漂亮的文章配图 Skill,clippings | skill | mermaid,https://mp.weixin.qq.com/s/H-NlNfk7N0cYotjD5yJs8Q,2026-07-08
图谱skill Hyper-Extract：一条命令，把文档变成知识图谱,clippings | skill | todo | 图谱 | AI-test,https://mp.weixin.qq.com/s/e7UUwu5zaYliGSXNvyZz5Q,2026-07-08
可观测性：Langfuse、Langsmith 集成,clippings | agent-test,https://mp.weixin.qq.com/s/6Rr4Szv08JDAVK2lYZPeUA,2026-07-08
代码还没写，测试用例已经定了：MumuSpec 13 测试策略 + 14 追溯矩阵到底管什么,clippings | case | AI-test | todo | skill,https://mp.weixin.qq.com/s/-X0T6ZhSz0eYbTY9qd1Mqg,2026-07-08
从零搭建 Harness Engineering 框架 ：Rule、Skill、Sub-Agent等工程落完整路径,clippings | harness | skill | agent-test,https://mp.weixin.qq.com/s/zZSmkxfWYFijoGR8onbi-Q,2026-07-08
"microsoft/SkillOpt: SkillOpt is a text-space optimizer that trains reusable natural-language skills for frozen LLM agents through trajectory-driven edits, validation-gated updates, and deployable best_skill.md artifacts.",clippings | skill | agent-test | todo,https://github.com/microsoft/SkillOpt/tree/main,2026-07-08
QA × AI 全景图：三条路径，重塑测试工程师的工作方式,clippings | AI-test | case | skill | todo,https://mp.weixin.qq.com/s/vL9gZ-7R4QNj8bHevLF0pw,2026-07-08
OpenCode 推荐安装插件：让 AI 编程效率翻倍的必备指南,clippings | opencode,https://mp.weixin.qq.com/s/VdUsrsz8TBXPfThNsnLOQg,2026-07-08
LLM/Agent分层测试Harness产品化：三层评估框架落地破局，Benchmark资产化补齐行业短板,clippings | harness | agent-test,https://mp.weixin.qq.com/s/43xHU7hp96sm5pauGIXCPQ,2026-07-08
需求评审从3小时到40分钟，我做了这4个改变,clippings | prd | todo,https://mp.weixin.qq.com/s/ru1YD0vWrdL2MTdqC0AxXQ,2026-07-07
阿里云发布 AgentTeams 与 AgentLoop：破解企业智能体规模化落地两大难题,clippings | harness,https://mp.weixin.qq.com/s/QNw80wAKyaNJ7qDMiCu_dQ,2026-07-07
重新学习 Harness 系列 7：Trace 与 Evaluation：Agent 可观测性、评测和持续改进的工程基础,clippings | agent-test | harness | todo,https://mp.weixin.qq.com/s/FXylj19OA1CE1RMBzzECcw,2026-07-07
重新学习 Harness 系列：Skills、MCP 与 SubAgent / Multi-Agent：Agent 能力扩展的三种工程形态,clippings | agent-test | harness,https://mp.weixin.qq.com/s/NrULnQmVwVHd5hXWoptAoA,2026-07-07
重新学习 Harness 系列 6：Memory：Agent 长期记忆、状态与知识管理的工程基础,clippings | agent-test | harness,https://mp.weixin.qq.com/s/p4ioDOob4UPVuEgHxIVgiw,2026-07-07
这些流程图不用自己美化了，AI还能生成可编辑版,clippings | skill | github | 图,https://mp.weixin.qq.com/s/cbjbZXgEA8s8P9MDz8PVKA,2026-07-07
近 4 万 Star！一个终端搞定 DeepSeek/Claude/GPT，编程助手全都要下岗了？,clippings | AI-tool | github,https://mp.weixin.qq.com/s/Vykbw-tUzxbOup4SjKBPrg,2026-07-07
评测集建好了，怎么真正用起来（四）,clippings | agent-test | skill,https://mp.weixin.qq.com/s/LvvFNSjn3-R6QUyPdZPYAA,2026-07-07
聊聊Anthropic这篇最新研究，我觉得可能是AI意识诞生的前夜。,clippings | AI-认知,https://mp.weixin.qq.com/s/Qsh68u0yFOTuJtBXNVKH0w,2026-07-07
第8篇：Agent 评估与基准测试 —— 你的 Harness 到底有多好？,clippings | harness | agent-test,https://mp.weixin.qq.com/s/UgbmVxnzma2i-WpOQ6iKBQ,2026-07-07
看透并读懂代码(下)——用ZAgent的code analyzer工具深入分析理解代码,clippings | AI-code | github,https://mp.weixin.qq.com/s/gEOGnEkqpb1jmimuQ22TBA,2026-07-07
盘点5组高级感满满的低饱和配色,clippings | color | github,https://mp.weixin.qq.com/s/JsWtZMC8ZAmegwAU7GW4sA,2026-07-07
测试工程师必备 Skills 合集：从需求→用例→报告全流程提效,clippings | AI-test | skill,https://mp.weixin.qq.com/s/Dtt7lbQMWx4UF_RkQ6s-tA,2026-07-07
